dataset_id,title,organization,dataset_source,license_title,tags,formats,notes_snippet
54561ad6-d4b0-43d7-8cf2-be646783d00c,Malawi - Financial Sector,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),economics;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-malawi"">consolidated country dataset</a> on HDX. An economy's financial markets are critical to its overall development. Banking systems and stock markets enhance grow…"
6b794c65-6965-462b-99d1-62febe57ac3a,Djibouti - Health Indicators,World Health Organization,World Health Organization,Other,disability;disease;environment;health;hxl;indicators;malaria;maternity;mental health;nutrition;vaccination-immunization;women,csv,"This dataset contains data from WHO's <a href=""https://www.who.int/gho/en/"">data portal</a> covering the following categories: Air pollution, Antimicrobial resistance (AMR), Assistive technology, Child mortality, Dementia diagnosis, treatment and care, Dementia policy and legislation, Environment and health, Foodborne Diseases Estimates, Global Dem…"
1e06c77b-cfcc-49f2-90df-c8b59aa00c25,"Sudan - Possible Flood Water & Saturated Soil over Abu Hamad Area, River Nile State",United Nations Satellite Centre (UNOSAT),UNOSAT,Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,geodatabase;shp,"This map illustrates satellite-detected possible flood water &amp; saturated soil over Abu Hamad area in River Nile State, Sudan, extracted from Spot-6 imagery of 14 August 2016. UNOSAT analysis shows an increase of floods water / saturated soil around Nileside west and Abu Tin areas. This analysis has not yet been validated in the field. Please se…"
56416d8a-cdec-46f6-9142-22f63f24636a,"Mount Semeru volcanic eruption, Jawa Timur Province, Indonesia - UNOSAT Live Web Map",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),geodata;natural disasters,geodatabase;shp,"<strong>UNOSAT code VO20221206IDN, GDACS Id: 1000057</strong> Live web map providing geospatial information potentially affected areas by pyroclastic flow/deposits after the December 2022 Mount Semeru volcanic eruption in East Java. This web map gives an updated overview over potentially affected structures and affected structures based on very hig…"
25d06609-5c26-4080-ad91-2bf83d6f746c,"Korea, Dem. People’s Rep. - Urban Development",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-korea-dem-peoples-rep"">consolidated country dataset</a> on HDX. Cities can be tremendously efficient. It is easier to provide water and sanitation to people living clo…"
8c56c25e-edf6-41e4-9404-789e1c2d33f6,"Kazakhstan - Economic, Social, Environmental, Health, Education, Development and Energy",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),agriculture-livestock;aid effectiveness;climate-weather;development;economics;education;energy;environment;facilities-infrastructure;gender;health;hxl;indicators;poverty;socioeconomics;sustainable development goals-sdg;trade,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a> covering the following topics which also exist as individual datasets on HDX: <a href=""https://data.humdata.org/dataset/world-bank-agriculture-and-rural-development-indicators-for-kazakhstan"">Agriculture and Rural Development</a>, <a href=""https://data.humdata.…"
673d053a-5143-45c1-af7c-764f1516751e,Uruguay - Poverty,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;poverty,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-uruguay"">consolidated country dataset</a> on HDX. For countries with an active poverty monitoring program, the World Bank—in collaboration with national institutions, …"
a7bbeb9e-7551-4fc3-b4cf-94578e1a6755,Benin - Private Sector,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),economics;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-benin"">consolidated country dataset</a> on HDX. Private markets drive economic growth, tapping initiative and investment to create productive jobs and raise incomes. T…"
ec140a63-5330-4376-a3df-c7ebf73cfc3c,Somalia - Subnational Administrative Boundaries,OCHA Field Information Services Section (FISS),OCHA Somalia,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),administrative boundaries-divisions;gazetteer;geodata,geodatabase;geojson;shp;xlsx,Somalia administrative level 0-2 boundaries (COD-AB) dataset version 03. This dataset is structured into 2 levels: - Admin 1: 18 Region - Admin 2: 91 District Dates associated with this dataset: - 09 December 2024: dataset reviewed for accuracy and completeness - 08 January 2025: valid for use by the humanitarian community - 23 June 1984: last edit…
86e66213-596f-40d1-ae2c-92da72c79440,Ghana - Internal Displacements Updates (IDU) (event data),Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),conflict-violence;displacement;internally displaced persons-idp,csv,"Conflict and disaster population movement (flows) data for Ghana. The <strong>IDU (Internal Displacement Updates) dataset</strong>, provided by the <a href=""https://www.internal-displacement.org/"">Internal Displacement Monitoring Centre (IDMC)</a>, offers timely event data and provisional information on new internal displacements caused by conflict…"
3c204241-423f-4a54-99f4-70d8fdf8f658,United Republic of Tanzania - Internal Displacements (New Displacements) – IDPs,Internal Displacement Monitoring Centre (IDMC),IDMC,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),displacement;hxl;internally displaced persons-idp;natural disasters,csv,"The <a href=""http://www.internal-displacement.org/database/displacement-data"">Global Internal Displacement Database (GIDD)</a>, maintained by the <a href=""https://www.internal-displacement.org/"">Internal Displacement Monitoring Centre (IDMC)</a>, provides comprehensive, validated annual estimates of internal displacement worldwide. It defines inter…"
88b7f880-c768-4dbc-bfbd-c2a03041c81b,Sierra Leone - Urban Development,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),development;hxl;indicators,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-sierra-leone"">consolidated country dataset</a> on HDX. Cities can be tremendously efficient. It is easier to provide water and sanitation to people living closer toget…"
832bf772-c4df-4632-8160-cc7fd307c29c,Nepal Digital Model Elevation (DEM),HDX,US Geological Survey (USGS),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),earthquake-tsunami;geodata;topography,erdas image,This is Nepal digital model elevation with 90 meter resolution based on Shuttle Radar Topography Mission imagery clipped to Nepal boundary.
4db2f4b2-0388-423f-a037-640722642d17,GAR15 Global Exposure Dataset for Nigeria,United Nations Office for Disaster Risk Reduction (UNDRR),UNISDR,Other,disaster risk reduction-drr;geodata;hazards and risk,shp,"The GAR15 global exposure database is based on a top-down approach where statistical information including socio-economic, building type, and capital stock at a national level are transposed onto the grids of 5x5 or 1x1 using geographic distribution of population data and gross domestic product (GDP) as proxies."
f87e69e2-1f48-482f-9a53-f46396544e6a,Guam - Population Density,WorldPop,"WorldPop, University of Southampton, UK",Other,baseline population;geodata,geotiff,"<b>WorldPop produces different types of gridded population count datasets, depending on the methods used and end application. Please make sure you have read our <a href=""https://www.worldpop.org/methods/populations"">Mapping Populations</a> overview page before choosing and downloading a dataset.</b> Datasets are available to download in Geotiff and…"
6326b44f-5ac4-4e77-a568-edcd4483a7e6,IRC Ethiopia All Emergency Responses 31 January 2018 Update,International Rescue Committee Ethiopia,International Rescue Committee Ethiopia,Public Domain / No restrictions (CC0),funding;geodata;humanitarian response plan-hrp,shp,"IRC’s GIS unit created this database to allow for a more sustained approach to producing relevant mapping products and geospatial analysis for regions undergoing emergencies, and will fill gaps in information sharing and management between OFDA, IRC, and other implementing partners during emergency response. IRC’s GIS services provide OFDA/Ethiopia…"
fd9b7975-d4b7-418a-b3e1-e18ca5b05a31,Uganda - GCF Funded Activities,Green Climate Fund,Multiple sources,Creative Commons Attribution International (CC BY),climate-weather;funding,csv,"This dataset provides a list of climate funded activities showing the modality, project, name of entity, countries funded, the sector, theme, project size, ESS Category and FA financing."
f0a393e2-9b05-4584-adeb-97ef115d17ab,"China, Hong Kong Special Administrative Region - Births",WorldPop,"WorldPop, University of Southampton, UK",Other,births;geodata,geotiff,"The health and survival of women and their new-born babies in low income countries is a key public health priority, but basic and consistent subnational data on the number of live births to support decision making has been lacking. WorldPop integrates small area data on the distribution of women of childbearing age and age-specific fertility rates …"
1af80413-20a7-4964-85cf-a6c5068353e9,Central African Republic - Human Development Indicators,UNDP Human Development Reports Office (HDRO),HDRO,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),demographics;development;education;gender;health;indicators;socioeconomics,csv,"The aim of the Human Development Report is to stimulate global, regional and national policy-relevant discussions on issues pertinent to human development. Accordingly, the data in the Report require the highest standards of data quality, consistency, international comparability and transparency. The Human Development Report Office (HDRO) fully sub…"
