has_hazard,has_exposure,has_vulnerability,has_loss,hevl_block_count,declared_component_count,exposure_items,exposure_categories,exposure_has_metrics,vuln_has_functions,vuln_socio_count,filename,hazard_event_sets,hazard_analysis_type,hazard_hazards_count,hazard_events_count,hazard_has_return_periods,loss_items,loss_hazard_types
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-azewho_azerbaijanindicators.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-azewho_azerbaijanindicators_69dfffe4.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-azeworldbank_azerbaijanclimatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-azeworldbank_azerbaijaneducation.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-azeworldbank_azerbaijangender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,1.0,rdls_ev-azeworldbank_azerbaijanpoverty.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|economic_indicator|development_index,True,False,1.0,rdls_ev-azeworldbank_azerbaijansocialprotectio.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|natural_environment,True,False,1.0,rdls_ev-bdid4cc_motorisedtraveltimesecond.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|natural_environment,True,False,1.0,rdls_ev-bdid4cc_walkingtraveltimenearestl.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-bdifao_prices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-bdifao_securitynutritionindicato.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|development_index|infrastructure,True,False,3.0,rdls_ev-bdihdxapi_hdxhapi.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|development_index,True,False,2.0,rdls_ev-bdiophi_multidimensionalindex.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-bdiundp_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-bdiunesco_educationindicators.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,2.0,rdls_ev-bdiunhcr_resultsmonitoringsurveyrm.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,2.0,rdls_ev-bdiunhcr_resultsmonitoringsurveyrm_3083a251.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,1.0,rdls_ev-bdiunhcr_socioeconomicsurvey2019.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-bdiwho_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-bdiwho_indicators_8e05433a.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-bdiworldbank_climatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bdiworldbank_education.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bdiworldbank_gender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,2.0,rdls_ev-bdiworldbank_poverty.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,1.0,rdls_ev-bdiworldbank_realtimeprices.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|economic_indicator|development_index,True,False,1.0,rdls_ev-bdiworldbank_socialprotectionlabor.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-belfao_belgiumprices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-belfao_belgiumsecuritynutritioni.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-belundp_belgiumindicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-belunesco_belgiumeducationindicator.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-belwho_belgiumindicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-belwho_belgiumindicators_f6fb5068.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-belworldbank_belgiumclimatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-belworldbank_belgiumeducation.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-belworldbank_belgiumgender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,2.0,rdls_ev-belworldbank_belgiumpoverty.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|natural_environment,True,False,1.0,rdls_ev-bend4cc_motorisedtraveltimesecond.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|natural_environment,True,False,1.0,rdls_ev-bend4cc_walkingtraveltimenearestl.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-benfao_prices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-benfao_securitynutritionindicato.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|development_index|infrastructure,True,False,3.0,rdls_ev-benhdxapi_hdxhapi.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|development_index,True,False,2.0,rdls_ev-benophi_multidimensionalindex.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-benundp_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-benunesco_educationindicators.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-benwho_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-benwho_indicators_cfaa2bef.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-benworldbank_climatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-benworldbank_education.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-benworldbank_gender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,1.0,rdls_ev-benworldbank_poverty.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|economic_indicator|development_index,True,False,1.0,rdls_ev-benworldbank_socialprotectionlabor.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|natural_environment,True,False,1.0,rdls_ev-bfad4cc_motorisedtraveltimesecond.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|natural_environment,True,False,1.0,rdls_ev-bfad4cc_walkingtraveltimenearestl.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-bfafao_prices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-bfafao_securitynutritionindicato.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|development_index|infrastructure,True,False,3.0,rdls_ev-bfahdxapi_hdxhapi.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,1.0,rdls_ev-bfaocharowca_foodsecurity.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|development_index,True,False,2.0,rdls_ev-bfaophi_multidimensionalindex.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-bfaundp_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-bfaunesco_educationindicators.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,1.0,rdls_ev-bfaunhcr_energymonitoringframework.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,2.0,rdls_ev-bfaunhcr_resultsmonitoringsurveyrm.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-bfawho_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-bfawho_indicators_969966fe.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-bfaworldbank_climatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bfaworldbank_education.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bfaworldbank_gender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,1.0,rdls_ev-bfaworldbank_poverty.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,1.0,rdls_ev-bfaworldbank_realtimeprices.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|economic_indicator|development_index,True,False,1.0,rdls_ev-bfaworldbank_socialprotectionlabor.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,1.0,rdls_ev-bgdcxbedu_coxsgapanalysis.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-bgdfao_prices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-bgdfao_securitynutritionindicato.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,1.0,rdls_ev-bgdflowminder_1kmresolutionpovertyestim.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|development_index|infrastructure,True,False,3.0,rdls_ev-bgdhdxapi_hdxhapi.json,,,,,,,
False,True,True,False,2,2,1.0,population,True,False,1.0,rdls_ev-bgdhumanity_inclus_inclusiveaccessservicespe.json,,,,,,,
False,True,True,False,2,2,1.0,population,True,False,2.0,rdls_ev-bgdiscg_coxsbazarhostcommunitymul.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|development_index,True,False,2.0,rdls_ev-bgdophi_multidimensionalindex.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-bgdundp_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-bgdunesco_educationindicators.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,1.0,rdls_ev-bgdunhcr_bhasancharpanelsurvey2022.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,2.0,rdls_ev-bgdunhcr_covid19exposureprotective.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,1.0,rdls_ev-bgdunhcr_energymonitoringframework.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,1.0,rdls_ev-bgdunhcr_energymonitoringframework_b695131b.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bgdunhcr_jointmultisectorneedsasse.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bgdunhcr_jointmultisectorneedsasse_5b9991fd.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bgdunhcr_jointmultisectorneedsasse_8e7c66a1.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bgdunhcr_jointmultisectorneedsasse_c0582f1a.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bgdunhcr_jointmultisectorneedsasse_e1f51ca6.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bgdunhcr_jointmultisectorneedsasse_f4f13dc9.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bgdunhcr_multisectorneedsassessmen.json,,,,,,,
False,True,True,False,2,2,1.0,infrastructure,True,False,2.0,rdls_ev-bgdunhcr_standardisedexpandednutri.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|population,True,False,3.0,rdls_ev-bgdunhcr_standardizedexpandednutri.json,,,,,,,
False,True,True,False,2,2,1.0,infrastructure,True,False,1.0,rdls_ev-bgdunhcr_standardizedexpandednutri_8704af1e.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|population,True,False,3.0,rdls_ev-bgdunhcr_standardizedexpandednutri_d5563b09.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|population,True,False,3.0,rdls_ev-bgdunhcr_standardizedexpandednutri_e1e257a8.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-bgdwho_indicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-bgdwho_indicators_1af78d61.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-bgdworldbank_climatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bgdworldbank_education.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bgdworldbank_gender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,1.0,rdls_ev-bgdworldbank_poverty.json,,,,,,,
False,True,True,False,2,2,2.0,infrastructure|agriculture,True,False,1.0,rdls_ev-bgdworldbank_realtimeprices.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|economic_indicator|development_index,True,False,1.0,rdls_ev-bgdworldbank_socialprotectionlabor.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-bgrfao_bulgariaprices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-bgrfao_bulgariasecuritynutrition.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-bgrundp_bulgariaindicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-bgrunesco_bulgariaeducationindicato.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,2.0,rdls_ev-bgrunhcr_bulgariamultisectorneedsa.json,,,,,,,
False,True,True,False,2,2,1.0,agriculture,True,False,1.0,rdls_ev-bgrunhcr_bulgariasocioeconomicinsi.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-bgrwho_bulgariaindicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-bgrwho_bulgariaindicators_de021c5c.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,3.0,rdls_ev-bgrworldbank_bulgariaclimatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bgrworldbank_bulgariaeducation.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,2.0,rdls_ev-bgrworldbank_bulgariagender.json,,,,,,,
False,True,True,False,2,2,2.0,population|development_index,True,False,2.0,rdls_ev-bgrworldbank_bulgariapoverty.json,,,,,,,
False,True,True,False,2,2,4.0,population|agriculture|economic_indicator|development_index,True,False,1.0,rdls_ev-bgrworldbank_bulgariasocialprotectionl.json,,,,,,,
False,True,True,False,2,2,3.0,agriculture|economic_indicator|population,True,False,1.0,rdls_ev-bhrfao_bahrainprices.json,,,,,,,
False,True,True,False,2,2,2.0,agriculture|buildings,True,False,1.0,rdls_ev-bhrfao_bahrainsecuritynutritioni.json,,,,,,,
False,True,True,False,2,2,3.0,population|economic_indicator|development_index,True,False,3.0,rdls_ev-bhrundp_bahrainindicators.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|natural_environment|economic_indicator|agriculture,True,False,3.0,rdls_ev-bhrunesco_bahraineducationindicator.json,,,,,,,
False,True,True,False,2,2,5.0,infrastructure|population|buildings|economic_indicator|development_index,True,False,2.0,rdls_ev-bhrwho_bahrainindicators.json,,,,,,,
False,True,True,False,2,2,5.0,population|buildings|infrastructure|economic_indicator|development_index,True,False,2.0,rdls_ev-bhrwho_bahrainindicators_bbec24a8.json,,,,,,,
False,True,True,False,2,2,4.0,infrastructure|population|agriculture|natural_environment,True,False,2.0,rdls_ev-bhrworldbank_bahrainclimatechange.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bhrworldbank_bahraineducation.json,,,,,,,
False,True,True,False,2,2,3.0,infrastructure|population|agriculture,True,False,1.0,rdls_ev-bhrworldbank_bahraingender.json,,,,,,,
