dataset_id,title,organization,dataset_source,license_title,tags,groups,formats,is_osm,excluded_by_policy,rdls_candidate,rdls_components,confidence,score_hazard,score_exposure,score_vulnerability_proxy,score_loss_impact,top_signals,decision,components_override,notes
d63ec0b5-2e99-4991-b2c2-97b41eecec6c,"Nepal - Causalities caused by earthquake,2015",OpenNepal (inactive),OpenNepal,Open Database License (ODC-ODbL),casualties,Nepal,CSV,False,False,True,loss_impact,medium,4,4,0,5,tag:casualties(+5)→loss_impact | kw:\bearthquake(s)?\b(+2)→hazard | kw:\b(earthquake|seismic|quake|tremor)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
d6dcd65b-c44e-4779-b7e9-b623795734a2,"Satellite-detected water extents, as of 6 November 2019 over Hiraan, Middle Shabelle and Lower Shabelle Region of Somali",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Somalia,GEODATABASE;SHP,False,False,True,hazard;exposure,medium,5,6,0,2,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\broad(s)?\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
d88aaad4-69ce-40e3-a33c-3370efa3eaeb,Potential population exposure around Lewotobi Laki-Laki volcano,United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),geodata;natural disasters,Indonesia,GEODATABASE;SHP,False,False,True,hazard;exposure,medium,5,6,2,0,tag:natural disasters(+3)→hazard | tag:geodata(+2)→exposure | kw:\b(volcan|eruption|lava)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
f029888c-ab6d-4664-a96c-67925e29cd92,"Damage assessment in Nyabibwe Town, Kalehe Territory, Sud-Kivu Province, DR. of the Congo as of 09 May 2023",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Democratic Republic of the Congo,GEODATABASE;SHP,False,False,True,hazard,medium,5,4,0,4,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact | kw:\baffected\b(+2)→loss_impact,,,
fe6f1d12-e208-409a-96a2-95c891aea668,"Satellite detected waters extents, as of 3 November 2019 over Jowhar District, Middle Shabelle Region of Somalia",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),flooding;geodata,Somalia,GEODATABASE;SHP,False,False,True,hazard;exposure,medium,5,6,0,2,tag:flooding(+5)→hazard | tag:geodata(+2)→exposure | kw:\broad(s)?\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
03f5f59e-42a7-4650-8a5a-788e7726ba6c,Philippines - Typhoon Bopha Humanitarian Profile as of 05 April 2013,OCHA Philippines,"Department of Social Welfare and Development (DSWD), Disaster Response Operations Monitoring and Information Center (DROMIC)",Other,affected population;humanitarian needs overview-hno,Philippines,XLS,False,False,True,loss_impact,medium,4,2,0,6,tag:affected population(+4)→loss_impact | kw:\btyphoon(s)?\b(+2)→hazard | kw:\b(cyclone|typhoon|hurricane)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
0ae129e9-8ccd-4fe9-a5f1-d83c6483fce7,Whole of Afghanistan Assessment - Hard to Reach Dataset - August 2018,REACH Initiative,REACH Initiative,Creative Commons Attribution International (CC BY),affected area;displacement;needs assessment,Afghanistan,XLSX,False,False,True,exposure,medium,0,6,2,4,tag:affected area(+4)→loss_impact | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
172bc2ba-2318-4b50-9c15-d5c5d3cd5186,Philippines: Poverty statistics,OCHA Philippines,PSA,Creative Commons Attribution International (CC BY),poverty,Philippines,XLSX,False,False,True,vulnerability_proxy,medium,4,2,6,0,tag:poverty(+4)→vulnerability_proxy | kw:\b(ground.?motion|pga|pgv|psa)\b(+2)→hazard | kw:\b(magnitude|richter|moment.?magnitude)\b(+2)→hazard | kw:\b(house|housing|residential)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy,,,
18d6a2da-875d-4ece-b338-5ee1edd578a0,Guatemala: Incidentes Registrados,CONRED Guatemala (inactive),CONRED Guatemala,Creative Commons Attribution International (CC BY),affected population;disaster risk reduction-drr;facilities-infrastructure;natural disasters,Guatemala,XLSX;XLS,False,False,True,exposure,medium,3,5,0,4,tag:facilities-infrastructure(+5)→exposure | tag:affected population(+4)→loss_impact | tag:natural disasters(+3)→hazard,,,
198064b8-100c-4a21-8d0f-fadf6d5dbcb2,Pakistan - 2010 flood-affected Union Councils,OCHA Pakistan,Population Census Office (PCO),Other,administrative boundaries-divisions;geodata,Pakistan,SHP,False,False,True,exposure,medium,4,6,0,2,tag:geodata(+2)→exposure | kw:\bflood(s|ing)?\b(+2)→hazard | kw:\b(flood|flooding|inundation)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
2689fec5-6a1a-4773-8a0b-304445c52fe7,"Burma Subnational Population and Housing Data Tables with Administrative Boundaries, Based on National Census and Surveys",U.S. Census Bureau,U.S. Census Bureau,Creative Commons Attribution International (CC BY),administrative boundaries-divisions;baseline population;demographics,Myanmar,GEODATABASE;XLSX,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:demographics(+4)→vulnerability_proxy | kw:\b(house|housing|residential)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
33f3ad3d-5620-4cd2-8591-d18cceb61453,"United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps (Nyarugusu, Nduta and Mtendeli) - October 2019",UNHCR - The UN Refugee Agency,UNHCR,Other,health;needs assessment;nutrition;water sanitation and hygiene-wash,United Republic of Tanzania,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:health(+2)→vulnerability_proxy | tag:nutrition(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(food.?security|food.?production)\b(+2)→exposure | kw:\bfood security\b(+2)→vulnerability_proxy,,,
34526a9a-8487-4998-9326-ab568666b810,"Datos de vulnerabilidades, amenazas y capacidades",UNICEF Colombia (inactive),"UNGRD, SISBEN, DANE, OCHA, INML, MEN, DIJIN, DAICMA, Min Salud, PGN, UNICEF, CGN",Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),children;conflict-violence;geodata;humanitarian needs overview-hno;natural disasters;population,Colombia,XLSX,False,False,True,exposure,medium,3,6,3,0,tag:population(+4)→exposure | tag:natural disasters(+3)→hazard | org:UNICEF(+3)→vulnerability_proxy | tag:geodata(+2)→exposure,,,
390466b7-78a6-4bd5-add7-c1cf47a054ae,Ukraine Situation Protection Profiling and Monitoring - July - October 2024,UNHCR - The UN Refugee Agency,UNHCR,Other,education;gender-based violence-gbv;health;needs assessment;protection,Belarus;Bulgaria;Czechia;Estonia;Hungary;Latvia;Lithuania;Poland;Republic of Moldova;Romania;Slovakia,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:education(+2)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
39a4de25-69e4-433c-96ad-6d43fcaac341,"Satellite detected water over  Belet Weyne Town, Belet Weyne District",United Nations Satellite Centre (UNOSAT),UNOSAT,Creative Commons Attribution Share-Alike (CC BY-SA),geodata,Somalia,SHP,False,False,True,exposure,medium,4,6,0,2,tag:geodata(+2)→exposure | kw:\bflood(s|ing)?\b(+2)→hazard | kw:\b(flood|flooding|inundation)\b(+2)→hazard | kw:\broad(s)?\b(+2)→exposure | kw:\bbuildings?\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
47ea6911-e2fc-4118-ac1e-c40c71ce4653,Ethiopia - 150 Hotspot Woredas,3iS,Ethiopian Disaster Risk Management Commission (EDRMC),Creative Commons Attribution International (CC BY),affected area,Ethiopia,XLSX,False,False,True,loss_impact,medium,2,2,2,6,tag:affected area(+4)→loss_impact | kw:\bflood(s|ing)?\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bvulnerability\b(+2)→vulnerability_proxy | kw:\baffected\b(+2)→loss_impact,,,
4b165d30-12d2-483b-a036-158bddd5f8f4,Lebanon - Protection Monitoring - Q3 2023,UNHCR - The UN Refugee Agency,UNHCR,Other,covid-19;health;livelihoods;needs assessment;protection;transportation,Lebanon,PDF;WEB APP,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:health(+2)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
507f8e56-eb0b-4daa-bf0b-974d7777a4fb,Humanitarian Data for Eastern Africa Region,OCHA Regional Office for Southern and Eastern Africa (ROSEA),"UNOCHA, UNHCR, FEWSNET",Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food security;funding;horn of africa;internally displaced persons-idp;nutrition;people in need-pin;refugees,Burundi;Djibouti;Eritrea;Ethiopia;Kenya;Rwanda;Somalia;South Sudan;Sudan;Uganda,CSV,False,False,True,vulnerability_proxy,medium,0,4,5,3,tag:people in need-pin(+3)→loss_impact | tag:food security(+3)→vulnerability_proxy | tag:nutrition(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
51cee75b-8aa7-408e-a558-e7ba8f3deda6,Myanmar - Myanmar: Results Monitoring Survey (RMS) - 2024,UNHCR - The UN Refugee Agency,UNHCR,Other,education;health;livelihoods;water sanitation and hygiene-wash,Myanmar,WEB APP;PDF,False,False,True,vulnerability_proxy,medium,0,4,6,2,tag:education(+2)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
66f29834-ad4e-4905-aa3b-b4ea7fa5eeb5,Lebanon - Protection Monitoring - Q4 2023,UNHCR - The UN Refugee Agency,UNHCR,Other,covid-19;health;livelihoods;needs assessment;protection;transportation,Lebanon,PDF;WEB APP,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:health(+2)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
6ca23835-6ebc-4d0f-8ea0-9c3d1c38a60f,"Niger - WASH KAP Survey Diffa region, Sayam Forage - August 2018",UNHCR - The UN Refugee Agency,UNHCR,Other,health;water sanitation and hygiene-wash,Niger,WEB APP;PDF,False,False,True,exposure,medium,0,6,4,2,tag:health(+2)→vulnerability_proxy | kw:\b(construction|built.?environment)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy | kw:\baffected\b(+2)→loss_impact,,,
6e8f30fd-2929-46e3-b77a-674fce19e218,Afghanistan: Combined Drought Indicator (CDI),OCHA Afghanistan,European Drought Observatory (EDO),Creative Commons Attribution International (CC BY),,Afghanistan,GEOTIFF,False,False,True,hazard,medium,6,4,0,2,kw:\bdrought\b(+2)→hazard | kw:\b(drought|water.?scarcity|aridity)\b(+2)→hazard | kw:\b(spi|spei|pdsi)\b(+2)→hazard | kw:\b(agriculture|agricultural|farming)\b(+2)→exposure | kw:\b(crop|cropland|harvest|yield)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
84d00ec2-2b22-45fc-8c0c-7781fe3eebf4,"Satellite detected water extent over Sanamxay District, Attapeu Province, Lao People Democratic Republic",United Nations Satellite Centre (UNOSAT),UNOSAT,Creative Commons Attribution Share-Alike (CC BY-SA),geodata,Lao People's Democratic Republic,SHP,False,False,True,exposure,medium,4,6,0,2,tag:geodata(+2)→exposure | kw:\bflood(s|ing)?\b(+2)→hazard | kw:\b(flood|flooding|inundation)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(agriculture|agricultural|farming)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
85ee8e10-0c66-4635-b997-79b6fad44c71,Social Capital Atlas,AI and Data for Good at Meta,Data for Good at Meta (previously Facebook),Other,education;social media data;socioeconomics,United States,CSV;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:socioeconomics(+4)→vulnerability_proxy | tag:education(+2)→vulnerability_proxy | kw:\bschool(s)?\b(+2)→exposure | kw:\b(construction|built.?environment)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
8991c4bd-ebd9-4526-b38e-c3b70034a474,Rapid Needs Assessment Idleb and Surrounding Areas August 2018,REACH Initiative,REACH Initiative,Creative Commons Attribution International (CC BY),demographics;internally displaced persons-idp;livelihoods,Syrian Arab Republic,XLSX,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:demographics(+4)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure,,,
89d5e091-e4be-48f3-8ab1-bb169e5e0255,Somalia - Mortality Estimation 2014-2018,Health Cluster,London School of Hygiene and Tropical Medicine,Creative Commons Attribution International (CC BY),demographics;health;hxl;indicators;mortality,Somalia,XLSX;PDF,False,False,True,vulnerability_proxy,medium,0,2,6,4,tag:mortality(+4)→loss_impact | tag:demographics(+4)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy | kw:\b(mortality|casualty|fatality)\b(+2)→exposure,,,
8abf1f15-4433-477b-9070-09b5e484e283,"Haiti - Satellite Detected Water Extent in Cavaillon Commune, Sud Department",United Nations Satellite Centre (UNOSAT),UNOSAT,Creative Commons Attribution Share-Alike (CC BY-SA),geodata,Haiti,GEODATABASE;SHP,False,False,True,exposure,medium,4,6,0,2,tag:geodata(+2)→exposure | kw:\bflood(s|ing)?\b(+2)→hazard | kw:\b(flood|flooding|inundation)\b(+2)→hazard | kw:\broad(s)?\b(+2)→exposure | kw:\b(agriculture|agricultural|farming)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
8d39b6c4-2362-48ee-a98c-df5a723e42ab,"Lebanon - COVID19 Refugee Household Monitoring, H2 2020",UNHCR - The UN Refugee Agency,UNHCR,Other,covid-19;disaster risk reduction-drr;health;livelihoods;mental health,Lebanon,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:health(+2)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
9fd4913b-9844-4a46-9810-b94c249111a7,"Malaysia - Post-Distribution Monitoring of Cash-Based Intervention, January 2021",UNHCR - The UN Refugee Agency,UNHCR,Other,cash voucher assistance-cva;livelihoods;needs assessment;survey,Malaysia,WEB APP;PDF,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:livelihoods(+2)→vulnerability_proxy | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
a1a5c07a-e80c-406c-982a-5db0286d998c,Pakistan Displacement - [TDPs] - Community Needs Identification [IOM DTM],International Organization for Migration (IOM),International Organization for Migration (IOM),Other,affected population;displacement;hxl;needs assessment;returnees,Pakistan,XLSX,False,False,True,loss_impact,medium,4,2,0,6,tag:affected population(+4)→loss_impact | kw:\bflood(s|ing)?\b(+2)→hazard | kw:\b(flood|flooding|inundation)\b(+2)→hazard | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
a931de17-06b5-4678-a315-85c7c863d8f7,"Chad - Standardised Expanded Nutrition Survey (East, South and Lake Region) - 2021",UNHCR - The UN Refugee Agency,UNHCR,Other,health;nutrition;protection;water sanitation and hygiene-wash,Chad,WEB APP;PDF,False,False,True,vulnerability_proxy,medium,0,4,6,2,tag:health(+2)→vulnerability_proxy | tag:nutrition(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy | kw:\bloss(es)?\b(+2)→loss_impact,,,
b0de3ba2-1ba9-4f2b-858d-b561c92b04f4,Lebanon - Protection Monitoring - Q1 2024,UNHCR - The UN Refugee Agency,UNHCR,Other,covid-19;health;livelihoods;needs assessment;protection;transportation,Lebanon,PDF;WEB APP,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:health(+2)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
b2d7b3e1-528b-48d1-b601-26a12f4a8fea,Lebanon - Protection Monitoring - Q2 2024,UNHCR - The UN Refugee Agency,UNHCR,Other,covid-19;health;livelihoods;needs assessment;protection;transportation,Lebanon,PDF;WEB APP,False,False,True,exposure;vulnerability_proxy,medium,0,6,6,0,tag:health(+2)→vulnerability_proxy | tag:livelihoods(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(natural.?resource|environment)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
